Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Space Operations,80-0115,No Year,No Year,80-0115 /X - Space Operations,$13.9M,$15.6M,89.3%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,"Construction, Environmental Compliance, and Remediation",80-0130,FY2013-FY2014,2014,"80-0130 13/14 - Construction, Environmental Compliance, and Remediation",$3.7M,$15.0M,24.4%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,"Construction, Environmental Compliance, and Remediation",80-0130,FY2010-FY2015,2015,"80-0130 10/15 - Construction, Environmental Compliance, and Remediation",$8.8M,$13.4M,65.6%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Exploration,80-0124,No Year,No Year,80-0124 /X - Exploration,$4.7M,$6.3M,74.2%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,"Science, Aeronautics, and Exploration",80-0114,No Year,No Year,"80-0114 /X - Science, Aeronautics, and Exploration",$3.5M,$4.3M,81.2%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,"Construction, Environmental Compliance, and Remediation",80-0130,FY2013-FY2017,2017,"80-0130 13/17 - Construction, Environmental Compliance, and Remediation",$2.5M,$3.1M,81.9%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Mission Support,80-0112,No Year,No Year,80-0112 /X - Mission Support,$2.3M,$2.3M,100.0%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,"Science, Aeronautics and Technology",80-0110,No Year,No Year,"80-0110 /X - Science, Aeronautics and Technology",$1.6M,$1.8M,91.6%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,National Space Grant Program,80-8977,No Year,No Year,80-8977 /X - National Space Grant Program,$0.9M,$0.9M,94.4%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Office of Inspector General,80-0109,FY2012-FY2013,2013,80-0109 12/13 - Office of Inspector General,$0.3M,$0.6M,41.5%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Science,80-0120,No Year,No Year,80-0120 /X - Science,$0.5M,$0.6M,79.2%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,"Construction, Environmental Compliance, and Remediation",80-0130,FY2012-FY2016,2016,"80-0130 12/16 - Construction, Environmental Compliance, and Remediation",$0.6M,$0.6M,100.0%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,"Science, Space, and Technology Education Trust Fund",80-8978,No Year,No Year,"80-8978 /X - Science, Space, and Technology Education Trust Fund",$0.1M,$0.6M,17.5%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Office of Inspector General,80-0109,FY2013-FY2014,2014,80-0109 13/14 - Office of Inspector General,$0.5M,$0.5M,100.0%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Human Space Flight.,80-0111,No Year,No Year,80-0111 /X - Human Space Flight.,$0.4M,$0.4M,99.5%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Gifts and Donations,80-8980,No Year,No Year,80-8980 /X - Gifts and Donations,$0.1M,$0.4M,17.9%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,"Construction, Environmental Compliance, and Remediation",80-0130,FY2011-FY2015,2015,"80-0130 11/15 - Construction, Environmental Compliance, and Remediation",$0.1M,$0.1M,98.6%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,Endeavor Teacher Fellowship Trust Fund,80-8550,No Year,No Year,80-8550 /X - Endeavor Teacher Fellowship Trust Fund,$0.1M,$0.1M,100.0%
May,2013,National Aeronautics and Space Administration,National Aeronautics and Space Administration,"Office of Inspector General, Recovery Act",80-0116,FY2009-FY2013,2013,"80-0116 09/13 - Office of Inspector General, Recovery Act",$0.0M,$0.0M,0.0%
May,2013,National Science Foundation,National Science Foundation,Research and Related Activities,49-0100,FY2013-FY2014,2014,49-0100 13/14 - Research and Related Activities,"$3,842.1M","$5,590.6M",68.7%
May,2013,National Science Foundation,National Science Foundation,Education and Human Resources,49-0106,FY2013-FY2014,2014,49-0106 13/14 - Education and Human Resources,$710.8M,$837.6M,84.9%
May,2013,National Science Foundation,National Science Foundation,Research and Related Activities,49-0100,No Year,No Year,49-0100 /X - Research and Related Activities,$145.7M,$401.5M,36.3%
May,2013,National Science Foundation,National Science Foundation,Agency Operations and Award Management,49-0180,FY2013,2013,49-0180 /13 - Agency Operations and Award Management,$127.1M,$303.2M,41.9%
May,2013,National Science Foundation,National Science Foundation,Major Research and Equipment and Facilities Construction,49-0551,No Year,No Year,49-0551 /X - Major Research and Equipment and Facilities Construction,$99.6M,$192.8M,51.7%
May,2013,National Science Foundation,National Science Foundation,"Education and Human Resources, H-1B Funded",49-5176,No Year,No Year,"49-5176 /X - Education and Human Resources, H-1B Funded",$101.5M,$128.3M,79.1%
May,2013,National Science Foundation,National Science Foundation,Donations,49-8960,No Year,No Year,49-8960 /X - Donations,$35.8M,$71.6M,49.9%
May,2013,National Science Foundation,National Science Foundation,Education and Human Resources,49-0106,No Year,No Year,49-0106 /X - Education and Human Resources,$49.6M,$50.5M,98.2%
May,2013,National Science Foundation,National Science Foundation,Research and Related Activities,49-0100,FY2012-FY2013,2013,49-0100 12/13 - Research and Related Activities,$12.1M,$18.9M,64.0%
May,2013,National Science Foundation,National Science Foundation,Office of the Inspector General,49-0300,FY2013,2013,49-0300 /13 - Office of the Inspector General,$5.3M,$13.5M,39.0%
May,2013,National Science Foundation,National Science Foundation,Education and Human Resources,49-0106,FY2012-FY2013,2013,49-0106 12/13 - Education and Human Resources,$1.8M,$5.2M,34.7%
May,2013,National Science Foundation,National Science Foundation,Office of the National Science Board,49-0350,FY2013,2013,49-0350 /13 - Office of the National Science Board,$2.4M,$4.3M,56.3%
May,2013,National Science Foundation,National Science Foundation,"Office of the Inspector General, Recovery Act",49-0301,FY2009-FY2013,2013,"49-0301 09/13 - Office of the Inspector General, Recovery Act",$0.3M,$1.1M,24.5%
May,2013,National Science Foundation,National Science Foundation,Office of the Inspector General,49-0300,FY2013-FY2014,2014,49-0300 13/14 - Office of the Inspector General,$0.4M,$0.4M,100.0%
May,2013,Office of Personnel Management,Office of Personnel Management,Civil Service Retirement and Disability Fund,24-8135,No Year,No Year,24-8135 /X - Civil Service Retirement and Disability Fund,"$26,224.4M","$77,724.6M",33.7%
May,2013,Office of Personnel Management,Office of Personnel Management,Employees Health Benefits Fund,24-8440,No Year,No Year,24-8440 /X - Employees Health Benefits Fund,"$35,263.1M","$64,514.7M",54.7%
May,2013,Office of Personnel Management,Office of Personnel Management,Employees Life Insurance Fund,24-8424,No Year,No Year,24-8424 /X - Employees Life Insurance Fund,"$42,881.8M","$44,857.5M",95.6%
May,2013,Office of Personnel Management,Office of Personnel Management,Payment to Civil Service Retirement and Disability Fund,24-0200,FY2013,2013,24-0200 /13 - Payment to Civil Service Retirement and Disability Fund,"$16,187.0M","$32,374.0M",50.0%
May,2013,Office of Personnel Management,Office of Personnel Management,"Government Payment for Annuitants, Employees Health Benefits",24-0206,No Year,No Year,"24-0206 /X - Government Payment for Annuitants, Employees Health Benefits","$3,688.1M","$11,027.0M",33.4%
May,2013,Office of Personnel Management,Office of Personnel Management,Revolving Fund,24-4571,No Year,No Year,24-4571 /X - Revolving Fund,"$1,427.6M","$2,509.6M",56.9%
May,2013,Office of Personnel Management,Office of Personnel Management,Salaries and Expenses,24-0100,FY2013,2013,24-0100 /13 - Salaries and Expenses,$155.5M,$371.3M,41.9%
May,2013,Office of Personnel Management,Office of Personnel Management,Flexible Benefits Plan Reserve,24-0800,No Year,No Year,24-0800 /X - Flexible Benefits Plan Reserve,$129.8M,$130.2M,99.7%
May,2013,Office of Personnel Management,Office of Personnel Management,"Government Payment for Annuitants, Employee Life Insurance",24-0500,No Year,No Year,"24-0500 /X - Government Payment for Annuitants, Employee Life Insurance",$13.9M,$45.0M,30.9%
May,2013,Office of Personnel Management,Office of Personnel Management,Office of Inspector General,24-0400,FY2013,2013,24-0400 /13 - Office of Inspector General,$10.2M,$25.3M,40.3%
May,2013,Office of Personnel Management,Office of Personnel Management,Salaries and Expenses,24-0100,No Year,No Year,24-0100 /X - Salaries and Expenses,$13.8M,$18.1M,76.3%
May,2013,Office of Personnel Management,Office of Personnel Management,Building Delegation Fund,24-0600,No Year,No Year,24-0600 /X - Building Delegation Fund,$7.2M,$10.9M,66.4%
May,2013,Office of Personnel Management,Office of Personnel Management,Retired Employees Health Benefits Fund,24-8445,No Year,No Year,24-8445 /X - Retired Employees Health Benefits Fund,$2.3M,$2.7M,84.4%
May,2013,Other Defense Civil Programs,Military Retirement,Military Retirement Fund,97-8097,No Year,No Year,97-8097 /X - Military Retirement Fund,"$75,643.7M","$112,125.0M",67.5%
May,2013,Other Defense Civil Programs,Retiree Health Care,Department of Defense Medicare-Eligible Retiree Health Care Fund,97-5472,No Year,No Year,97-5472 /X - Department of Defense Medicare-Eligible Retiree Health Care Fund,"$16,411.9M","$22,403.0M",73.3%
May,2013,Other Defense Civil Programs,Educational Benefits,Education Benefits Fund,97-8098,No Year,No Year,97-8098 /X - Education Benefits Fund,$150.9M,$439.7M,34.3%
May,2013,Other Defense Civil Programs,Armed Forces Retirement Home,Armed Forces Retirement Home,84-8522,No Year,No Year,84-8522 /X - Armed Forces Retirement Home,$49.2M,$101.4M,48.5%
May,2013,Other Defense Civil Programs,American Battle Monuments Commission,Salaries and Expenses,74-0100,No Year,No Year,74-0100 /X - Salaries and Expenses,$59.3M,$99.5M,59.6%
May,2013,Other Defense Civil Programs,Cemeterial Expenses,Salaries and Expenses,21-1805,FY2013,2013,21-1805 /13 - Salaries and Expenses,$27.5M,$39.5M,69.5%
May,2013,Other Defense Civil Programs,Cemeterial Expenses,Salaries and Expenses,21-1805,FY2013-FY2015,2015,21-1805 13/15 - Salaries and Expenses,$26.3M,$26.3M,100.0%
May,2013,Other Defense Civil Programs,"Forest and Wildlife Conservation, Military Reservations","Wildlife Conservation, Army",21-5095,No Year,No Year,"21-5095 /X - Wildlife Conservation, Army",$5.4M,$23.9M,22.7%
May,2013,Other Defense Civil Programs,American Battle Monuments Commission,Foreign Currency Fluctuations Account,74-0101,No Year,No Year,74-0101 /X - Foreign Currency Fluctuations Account,$23.5M,$23.5M,100.0%
May,2013,Other Defense Civil Programs,Cemeterial Expenses,Salaries and Expenses,21-1805,No Year,No Year,21-1805 /X - Salaries and Expenses,$-2.1M,$11.4M,-18.0%
May,2013,Other Defense Civil Programs,American Battle Monuments Commission,Contributions,74-8569,No Year,No Year,74-8569 /X - Contributions,$7.0M,$8.4M,84.3%
May,2013,Other Defense Civil Programs,"Forest and Wildlife Conservation, Military Reservations","Forest and Wildlife Conservation, Military Reservations",21-5285,No Year,No Year,"21-5285 /X - Forest and Wildlife Conservation, Military Reservations",$6.2M,$6.2M,100.0%
May,2013,Other Defense Civil Programs,"Forest and Wildlife Conservation, Military Reservations","Wildlife Conservation, Air Force",57-5095,No Year,No Year,"57-5095 /X - Wildlife Conservation, Air Force",$1.5M,$2.3M,63.4%
May,2013,Other Defense Civil Programs,"Forest and Wildlife Conservation, Military Reservations","Wildlife Conservation, Navy",17-5095,No Year,No Year,"17-5095 /X - Wildlife Conservation, Navy",$1.3M,$1.4M,96.1%
May,2013,Small Business Administration,Small Business Administration,Business Guaranteed Loan Financing Account,73-4149,No Year,No Year,73-4149 /X - Business Guaranteed Loan Financing Account,"$3,655.6M","$6,364.3M",57.4%
May,2013,Small Business Administration,Small Business Administration,Disaster Direct Loan Financing Account,73-4150,No Year,No Year,73-4150 /X - Disaster Direct Loan Financing Account,"$4,092.7M","$5,776.7M",70.8%
May,2013,Small Business Administration,Small Business Administration,Disaster Loans Program Account,73-1152,No Year,No Year,73-1152 /X - Disaster Loans Program Account,$715.8M,"$1,304.1M",54.9%
May,2013,Small Business Administration,Small Business Administration,Business Loans Program Account,73-1154,FY2013,2013,73-1154 /13 - Business Loans Program Account,$0.0M,$990.9M,0.0%
May,2013,Small Business Administration,Small Business Administration,Business Loan and Investment Guaranteed Loan Financing Account,73-4280,No Year,No Year,73-4280 /X - Business Loan and Investment Guaranteed Loan Financing Account,$353.8M,$884.6M,40.0%
May,2013,Small Business Administration,Small Business Administration,Salaries and Expenses,73-0100,No Year,No Year,73-0100 /X - Salaries and Expenses,$313.0M,$535.8M,58.4%
May,2013,Small Business Administration,Small Business Administration,Salaries and Expenses,73-0100,FY2013,2013,73-0100 /13 - Salaries and Expenses,$164.2M,$424.7M,38.7%
May,2013,Small Business Administration,Small Business Administration,Business Loans Program Account,73-1154,No Year,No Year,73-1154 /X - Business Loans Program Account,$163.7M,$407.4M,40.2%
May,2013,Small Business Administration,Small Business Administration,Salaries and Expenses,73-0100,FY2013-FY2014,2014,73-0100 13/14 - Salaries and Expenses,$99.1M,$130.0M,76.2%
May,2013,Small Business Administration,Small Business Administration,Business Direct Loan Financing Account,73-4148,No Year,No Year,73-4148 /X - Business Direct Loan Financing Account,$39.9M,$72.5M,55.1%
May,2013,Small Business Administration,Small Business Administration,Surety Bond Guarantees Revolving Fund,73-4156,No Year,No Year,73-4156 /X - Surety Bond Guarantees Revolving Fund,$55.1M,$58.6M,94.0%
May,2013,Small Business Administration,Small Business Administration,Disaster Loans Program Account,73-1152,FY2013,2013,73-1152 /13 - Disaster Loans Program Account,$0.0M,$36.4M,0.0%
May,2013,Small Business Administration,Small Business Administration,Surety Bond Guarantees Revolving Fund - Recovery Act,73-4268,No Year,No Year,73-4268 /X - Surety Bond Guarantees Revolving Fund - Recovery Act,$19.5M,$19.8M,98.3%
May,2013,Small Business Administration,Small Business Administration,Office of Inspector General,73-0200,FY2013,2013,73-0200 /13 - Office of Inspector General,$4.9M,$15.4M,31.5%
May,2013,Small Business Administration,Small Business Administration,Business Loan Fund Liquidating Account,73-4154,No Year,No Year,73-4154 /X - Business Loan Fund Liquidating Account,$12.4M,$13.3M,93.5%
May,2013,Small Business Administration,Small Business Administration,Salaries and Expenses,73-0100,FY2012-FY2013,2013,73-0100 12/13 - Salaries and Expenses,$7.2M,$10.9M,65.6%
May,2013,Small Business Administration,Small Business Administration,Office of Advocacy,73-0300,No Year,No Year,73-0300 /X - Office of Advocacy,$3.9M,$9.5M,40.8%
May,2013,Small Business Administration,Small Business Administration,Office of Inspector General,73-0200,No Year,No Year,73-0200 /X - Office of Inspector General,$7.6M,$8.5M,88.6%
May,2013,Small Business Administration,Small Business Administration,Disaster Loan Fund Liquidating Account,73-4153,No Year,No Year,73-4153 /X - Disaster Loan Fund Liquidating Account,$6.8M,$7.0M,97.0%
May,2013,Small Business Administration,Small Business Administration,Business Loan and Investment Direct Loan Financing Account,73-4279,No Year,No Year,73-4279 /X - Business Loan and Investment Direct Loan Financing Account,$4.0M,$5.0M,79.1%
May,2013,Small Business Administration,Small Business Administration,"Office of Inspector General, Recovery Act",73-0201,FY2009-FY2013,2013,"73-0201 09/13 - Office of Inspector General, Recovery Act",$1.7M,$3.5M,48.3%
May,2013,Small Business Administration,Small Business Administration,Disaster Loans Guaranteed Loan Financing Account,73-4293,No Year,No Year,73-4293 /X - Disaster Loans Guaranteed Loan Financing Account,$1.0M,$1.0M,100.0%
May,2013,Small Business Administration,Small Business Administration,Pollution Control Equipment Fund Liquidating Account,73-4147,No Year,No Year,73-4147 /X - Pollution Control Equipment Fund Liquidating Account,$0.4M,$0.4M,100.0%
May,2013,Small Business Administration,Small Business Administration,Business Assistance Trust Fund,73-8466,No Year,No Year,73-8466 /X - Business Assistance Trust Fund,$0.1M,$0.2M,80.0%
May,2013,Social Security Administration,Social Security Administration,Supplemental Security Income Program,28-0406,No Year,No Year,28-0406 /X - Supplemental Security Income Program,"$10,983.8M","$55,959.5M",19.6%
May,2013,Social Security Administration,Social Security Administration,Payments to Social Security Trust Funds,28-0404,No Year,No Year,28-0404 /X - Payments to Social Security Trust Funds,$12.9M,"$49,900.9M",0.0%
May,2013,Social Security Administration,Social Security Administration,Limitation on Administrative Expenses,28-8704,FY2013,2013,28-8704 /13 - Limitation on Administrative Expenses,"$3,631.3M","$11,029.8M",32.9%
May,2013,Social Security Administration,Social Security Administration,Limitation on Administrative Expenses,28-8704,No Year,No Year,28-8704 /X - Limitation on Administrative Expenses,$423.0M,$445.6M,94.9%
May,2013,Social Security Administration,Social Security Administration,State Supplemental Fees,28-5419,No Year,No Year,28-5419 /X - State Supplemental Fees,$0.0M,$160.4M,0.0%
May,2013,Social Security Administration,Social Security Administration,Office of the Inspector General,28-0400,FY2013,2013,28-0400 /13 - Office of the Inspector General,$30.4M,$97.0M,31.3%
May,2013,Social Security Administration,Social Security Administration,Payments to Social Security Trust Funds,28-0404,FY2013,2013,28-0404 /13 - Payments to Social Security Trust Funds,$17.1M,$20.4M,83.9%
May,2013,Social Security Administration,Social Security Administration,Supplemental Security Income Program,28-0406,FY2013-FY2014,2014,28-0406 13/14 - Supplemental Security Income Program,$8.1M,$18.5M,43.8%
May,2013,Social Security Administration,Social Security Administration,"Administrative Costs, The Medicare Improvements for Patients and",28-0415,No Year,No Year,"28-0415 /X - Administrative Costs, The Medicare Improvements for Patients and",$14.9M,$14.9M,100.0%
May,2013,Social Security Administration,Social Security Administration,"Administrative Costs, Children's Health Insurance Program",28-0416,No Year,No Year,"28-0416 /X - Administrative Costs, Children's Health Insurance Program",$2.1M,$2.1M,99.2%
May,2013,Tennessee Valley Authority,Deposit Insurance,Deposit Insurance Fund,51-4596,No Year,No Year,51-4596 /X - Deposit Insurance Fund,"$39,187.8M","$43,393.5M",90.3%
May,2013,Tennessee Valley Authority,Tennessee Valley Authority,Tennessee Valley Authority Fund,64-4110,No Year,No Year,64-4110 /X - Tennessee Valley Authority Fund,$29.9M,"$41,283.3M",0.1%
May,2013,Tennessee Valley Authority,Federal Communications Commission,Universal Service Fund,27-5183,No Year,No Year,27-5183 /X - Universal Service Fund,"$4,442.3M","$11,054.9M",40.2%
May,2013,Tennessee Valley Authority,National Credit Union Administration,Credit Union Share Insurance Fund,25-4468,No Year,No Year,25-4468 /X - Credit Union Share Insurance Fund,"$10,700.7M","$11,033.3M",97.0%
May,2013,Tennessee Valley Authority,Export-Import Bank of the United States,Export-Import Bank Direct Loan Financing Account,83-4161,No Year,No Year,83-4161 /X - Export-Import Bank Direct Loan Financing Account,$727.0M,"$7,101.2M",10.2%
May,2013,Tennessee Valley Authority,Railroad Retirement Board,Railroad Social Security Equivalent Benefit Account,60-8010,No Year,No Year,60-8010 /X - Railroad Social Security Equivalent Benefit Account,"$2,160.5M","$6,735.5M",32.1%
May,2013,Tennessee Valley Authority,National Credit Union Administration,Temporary Corporate Credit Union Stabilization Fund,25-4477,No Year,No Year,25-4477 /X - Temporary Corporate Credit Union Stabilization Fund,"$1,570.9M","$5,167.0M",30.4%
May,2013,Tennessee Valley Authority,Railroad Retirement Board,Rail Industry Pension Fund,60-8011,No Year,No Year,60-8011 /X - Rail Industry Pension Fund,"$1,717.0M","$5,052.3M",34.0%
May,2013,Tennessee Valley Authority,FSLIC Resolution,FSLIC Resolution Fund,51-4065,No Year,No Year,51-4065 /X - FSLIC Resolution Fund,"$3,425.3M","$3,607.0M",95.0%
May,2013,Tennessee Valley Authority,Farm Credit System Insurance Corporation,Farm Credit Revolving Fund,78-4136,No Year,No Year,78-4136 /X - Farm Credit Revolving Fund,"$3,410.2M","$3,412.8M",99.9%
May,2013,Tennessee Valley Authority,Export-Import Bank of the United States,Export-Import Bank Guaranteed Loan Financing Account,83-4162,No Year,No Year,83-4162 /X - Export-Import Bank Guaranteed Loan Financing Account,"$2,777.7M","$3,123.4M",88.9%
May,2013,Tennessee Valley Authority,National Credit Union Administration,Central Liquidity Facility,25-4470,No Year,No Year,25-4470 /X - Central Liquidity Facility,$192.2M,"$2,042.7M",9.4%
May,2013,Tennessee Valley Authority,Railroad Retirement Board,National Railroad Retirement Investment Trust,60-8118,No Year,No Year,60-8118 /X - National Railroad Retirement Investment Trust,$317.7M,"$1,501.3M",21.2%
May,2013,Tennessee Valley Authority,Deposit Insurance,Senior Unsecured Debt Guarantee,51-4457,No Year,No Year,51-4457 /X - Senior Unsecured Debt Guarantee,$0.0M,"$1,113.3M",0.0%
May,2013,Tennessee Valley Authority,Nuclear Regulatory Commission,Salaries and Expenses,31-0200,No Year,No Year,31-0200 /X - Salaries and Expenses,$447.5M,"$1,062.4M",42.1%
May,2013,Tennessee Valley Authority,Securities and Exchange Commission,Salaries and Expenses,50-0100,No Year,No Year,50-0100 /X - Salaries and Expenses,$141.0M,$861.9M,16.4%
May,2013,Tennessee Valley Authority,Broadcasting Board of Governors,International Broadcasting Operations,95-0206,FY2013,2013,95-0206 /13 - International Broadcasting Operations,$280.7M,$744.3M,37.7%
May,2013,Tennessee Valley Authority,Export-Import Bank of the United States,Export-Import Bank Loans Program Account,83-0100,FY2013-FY2016,2016,83-0100 13/16 - Export-Import Bank Loans Program Account,$715.8M,$730.4M,98.0%
May,2013,Tennessee Valley Authority,Corporation for National and Community Service,Operating Expenses,95-2728,FY2013,2013,95-2728 /13 - Operating Expenses,$577.9M,$721.5M,80.1%
May,2013,Tennessee Valley Authority,Railroad Retirement Board,Federal Payments to Railroad Retirement Accounts,60-0113,No Year,No Year,60-0113 /X - Federal Payments to Railroad Retirement Accounts,$145.0M,$663.0M,21.9%
May,2013,Tennessee Valley Authority,Nuclear Regulatory Commission,Nuclear Facilities Fees Fund,31-5280,No Year,No Year,31-5280 /X - Nuclear Facilities Fees Fund,$656.6M,$656.6M,100.0%
May,2013,Tennessee Valley Authority,District of Columbia General and Special Payments,District of Columbia Federal Pension Fund,20-5511,No Year,No Year,20-5511 /X - District of Columbia Federal Pension Fund,$243.2M,$616.4M,39.5%
May,2013,Tennessee Valley Authority,Smithsonian Institution,Salaries and Expenses,33-0100,FY2013-FY2014,2014,33-0100 13/14 - Salaries and Expenses,$200.3M,$589.4M,34.0%
May,2013,Tennessee Valley Authority,Intelligence Community Management Account,Intelligence Community Management Account,95-0401,FY2013,2013,95-0401 /13 - Intelligence Community Management Account,$44.1M,$536.3M,8.2%
May,2013,Tennessee Valley Authority,Central Intelligence Agency,Central Intelligence Agency Retirement and Disability System,56-3400,FY2013,2013,56-3400 /13 - Central Intelligence Agency Retirement and Disability System,$264.0M,$514.0M,51.4%
May,2013,Tennessee Valley Authority,Securities and Exchange Commission,Investor Protection Fund,50-5567,No Year,No Year,50-5567 /X - Investor Protection Fund,$450.1M,$450.1M,100.0%
May,2013,Tennessee Valley Authority,Federal Communications Commission,Salaries and Expenses,27-0100,FY2013,2013,27-0100 /13 - Salaries and Expenses,$182.3M,$444.6M,41.0%
May,2013,Tennessee Valley Authority,Bureau of Consumer Financial Protection,Bureau of Consumer Financial Protection Fund,95-5577,No Year,No Year,95-5577 /X - Bureau of Consumer Financial Protection Fund,$186.2M,$430.8M,43.2%
May,2013,Tennessee Valley Authority,Corporation for Public Broadcasting,Corporation for Public Broadcasting,20-0151,FY2013,2013,20-0151 /13 - Corporation for Public Broadcasting,$0.0M,$421.9M,0.0%
May,2013,Tennessee Valley Authority,National Credit Union Administration,Operating Fund,25-4056,No Year,No Year,25-4056 /X - Operating Fund,$208.8M,$361.9M,57.7%
May,2013,Tennessee Valley Authority,Federal Trade Commission,Salaries and Expenses,29-0100,No Year,No Year,29-0100 /X - Salaries and Expenses,$170.0M,$357.2M,47.6%
May,2013,Tennessee Valley Authority,National Archives and Records Administration,Operating Expenses,88-0300,FY2013,2013,88-0300 /13 - Operating Expenses,$126.1M,$355.9M,35.4%
May,2013,Tennessee Valley Authority,Equal Employment Opportunity Commission,Salaries and Expenses,45-0100,FY2013,2013,45-0100 /13 - Salaries and Expenses,$106.5M,$344.4M,30.9%
May,2013,Tennessee Valley Authority,Legal Services Corporation,Payment to Legal Services Corporation,20-0501,FY2013,2013,20-0501 /13 - Payment to Legal Services Corporation,$0.0M,$340.9M,0.0%
May,2013,Tennessee Valley Authority,Patient-Centered Outcomes Research Trust Fund,Patient-Centered Outcomes Research Trust Fund,95-8299,FY2010-FY2019,2019,95-8299 10/19 - Patient-Centered Outcomes Research Trust Fund,$0.0M,$322.1M,0.0%
May,2013,Tennessee Valley Authority,Corporation for National and Community Service,"Gifts and Contributions, National Service Trust Fund",95-8267,No Year,No Year,"95-8267 /X - Gifts and Contributions, National Service Trust Fund",$262.6M,$289.8M,90.6%
May,2013,Tennessee Valley Authority,Federal Housing Finance Agency,"Federal Housing Finance Agency, Administrative Expenses",95-5532,No Year,No Year,"95-5532 /X - Federal Housing Finance Agency, Administrative Expenses",$82.9M,$270.5M,30.7%
May,2013,Tennessee Valley Authority,National Labor Relations Board,Salaries and Expenses,63-0100,FY2013,2013,63-0100 /13 - Salaries and Expenses,$82.2M,$263.8M,31.2%
May,2013,Tennessee Valley Authority,Institute of Museum and Library Services,Office of Museum Services: Grants and Administration,59-0301,FY2013,2013,59-0301 /13 - Office of Museum Services: Grants and Administration,$51.3M,$219.8M,23.3%
May,2013,Tennessee Valley Authority,Export-Import Bank of the United States,Export-Import Bank Loans Program Account,83-0100,FY2011-FY2014,2014,83-0100 11/14 - Export-Import Bank Loans Program Account,$216.2M,$217.0M,99.6%
May,2013,Tennessee Valley Authority,Export-Import Bank of the United States,Export-Import Bank Loans Program Account,83-0100,No Year,No Year,83-0100 /X - Export-Import Bank Loans Program Account,$202.3M,$216.2M,93.6%
May,2013,Tennessee Valley Authority,National Archives and Records Administration,Working Capital Fund,88-4578,No Year,No Year,88-4578 /X - Working Capital Fund,$83.2M,$208.1M,40.0%
May,2013,Tennessee Valley Authority,Federal Drug Control Programs,High-intensity Drug Trafficking Areas Program,11-1070,FY2013-FY2014,2014,11-1070 13/14 - High-intensity Drug Trafficking Areas Program,$107.1M,$206.0M,52.0%
May,2013,Tennessee Valley Authority,Court Services and Offender Supervision Agency for the District,Federal Payment to Court Services and Offender Supervision Agenc,95-1734,FY2013,2013,95-1734 /13 - Federal Payment to Court Services and Offender Supervision Agenc,$58.4M,$201.7M,29.0%
May,2013,Tennessee Valley Authority,Corporation for National and Community Service,Payment to National Service Trust Fund,95-2726,FY2013,2013,95-2726 /13 - Payment to National Service Trust Fund,$0.0M,$200.7M,0.0%
May,2013,Tennessee Valley Authority,District of Columbia Courts,Federal Payment to the District of Columbia Courts,95-1712,FY2013,2013,95-1712 /13 - Federal Payment to the District of Columbia Courts,$68.9M,$185.0M,37.2%
May,2013,Tennessee Valley Authority,Smithsonian Institution,Facilities Capital,33-0103,No Year,No Year,33-0103 /X - Facilities Capital,$78.2M,$178.0M,43.9%
May,2013,Tennessee Valley Authority,FSLIC Resolution,"Operating Account, FDIC",51-4067,No Year,No Year,"51-4067 /X - Operating Account, FDIC",$165.5M,$168.6M,98.1%
May,2013,Tennessee Valley Authority,Commodity Futures Trading Commission,Commodity Futures Trading Commission,95-1400,FY2013-FY2014,2014,95-1400 13/14 - Commodity Futures Trading Commission,$49.2M,$152.7M,32.2%
May,2013,Tennessee Valley Authority,National Endowment for the Arts,National Endowment for the Arts: Grants and Administration,59-0100,No Year,No Year,59-0100 /X - National Endowment for the Arts: Grants and Administration,$92.6M,$149.6M,61.9%
May,2013,Tennessee Valley Authority,National Endowment for the Humanities,National Endowment for the Humanities: Grants and Administration,59-0200,No Year,No Year,59-0200 /X - National Endowment for the Humanities: Grants and Administration,$57.8M,$144.8M,40.0%
