Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Feb,2013,Department of the Interior,United States Fish and Wildlife Service,Landowner Incentive Program,14-5496,No Year,No Year,14-5496 /X - Landowner Incentive Program,$1.5M,$1.5M,100.0%
Feb,2013,Department of the Interior,Bureau of Land Management,"Payments to States from Grazing Receipts, Etc., Public Lands Wit",14-5032,No Year,No Year,"14-5032 /X - Payments to States from Grazing Receipts, Etc., Public Lands Wit",$0.0M,$1.3M,0.0%
Feb,2013,Department of the Interior,Bureau of Land Management,Stewardship Contracting Product Sales,14-5506,No Year,No Year,14-5506 /X - Stewardship Contracting Product Sales,$1.3M,$1.3M,99.2%
Feb,2013,Department of the Interior,Insular Affairs,Assistance to Territories,14-0412,FY2012-FY2013,2013,14-0412 12/13 - Assistance to Territories,$0.4M,$1.1M,30.8%
Feb,2013,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Operation of Indian Programs,14-2100,FY2013,2013,14-2100 /13 - Operation of Indian Programs,$1.0M,$1.0M,100.0%
Feb,2013,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,White Earth Settlement Fund,14-2204,No Year,No Year,14-2204 /X - White Earth Settlement Fund,$1.0M,$1.0M,95.6%
Feb,2013,Department of the Interior,Bureau of Land Management,Geothermal Stream Act Implementation Fund,12-14-5575,No Year,No Year,12-14-5575 /X - Geothermal Stream Act Implementation Fund,$1.0M,$1.0M,98.6%
Feb,2013,Department of the Interior,Bureau of Land Management,Geothermal Stream Act Implementation Fund,14-5575,No Year,No Year,14-5575 /X - Geothermal Stream Act Implementation Fund,$0.6M,$1.0M,59.9%
Feb,2013,Department of the Interior,Bureau of Ocean Energy Management,Royalty and Offshore Minerals Management,14-1917,FY2013,2013,14-1917 /13 - Royalty and Offshore Minerals Management,$1.0M,$1.0M,100.0%
Feb,2013,Department of the Interior,Insular Affairs,Compact of Free Association,14-0415,FY2013,2013,14-0415 /13 - Compact of Free Association,$0.0M,$1.0M,0.0%
Feb,2013,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Indian Direct Loan Financing Account,14-4416,No Year,No Year,14-4416 /X - Indian Direct Loan Financing Account,$0.9M,$0.9M,100.0%
Feb,2013,Department of the Interior,Bureau of Land Management,"Payments to States from Grazing Receipts, Etc., Public Lands out",14-5016,No Year,No Year,"14-5016 /X - Payments to States from Grazing Receipts, Etc., Public Lands out",$0.0M,$0.9M,0.0%
Feb,2013,Department of the Interior,Bureau of Land Management,Payments to State (proceeds of Sales),14-5133,No Year,No Year,14-5133 /X - Payments to State (proceeds of Sales),$0.0M,$0.7M,0.0%
Feb,2013,Department of the Interior,Bureau of Land Management,Owyhee Land Acquisition Account,14-5556,No Year,No Year,14-5556 /X - Owyhee Land Acquisition Account,$0.7M,$0.7M,100.0%
Feb,2013,Department of the Interior,National Park Service,Recreation Fee Permanent Appropriations,14-5663,No Year,No Year,14-5663 /X - Recreation Fee Permanent Appropriations,$0.7M,$0.7M,100.0%
Feb,2013,Department of the Interior,Bureau of Land Management,Permit Processing Improvement Fund,68-14-5573,No Year,No Year,68-14-5573 /X - Permit Processing Improvement Fund,$0.3M,$0.5M,68.3%
Feb,2013,Department of the Interior,Bureau of Reclamation,Operation and Maintenance of Quarters,14-5053,No Year,No Year,14-5053 /X - Operation and Maintenance of Quarters,$0.4M,$0.5M,92.1%
Feb,2013,Department of the Interior,Bureau of Reclamation,Bureau of Reclamation Loan Program Account,14-0685,No Year,No Year,14-0685 /X - Bureau of Reclamation Loan Program Account,$0.5M,$0.5M,99.4%
Feb,2013,Department of the Interior,Central Utah Project,Central Utah Project Completion Account,14-0787,FY2013,2013,14-0787 /13 - Central Utah Project Completion Account,$0.2M,$0.5M,36.8%
Feb,2013,Department of the Interior,Bureau of Land Management,Permit Processing Improvement Fund,12-14-5573,No Year,No Year,12-14-5573 /X - Permit Processing Improvement Fund,$0.4M,$0.4M,88.2%
Feb,2013,Department of the Interior,Department-Wide Programs,Payments in Lieu of Taxes,14-1114,FY2013,2013,14-1114 /13 - Payments in Lieu of Taxes,$0.2M,$0.4M,53.8%
Feb,2013,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,Civil Penalties,14-5063,No Year,No Year,14-5063 /X - Civil Penalties,$0.4M,$0.4M,98.0%
Feb,2013,Department of the Interior,Bureau of Land Management,"Payments to Coos and Douglas Counties, Oregon, from Receipts, Co",14-5898,No Year,No Year,"14-5898 /X - Payments to Coos and Douglas Counties, Oregon, from Receipts, Co",$0.0M,$0.3M,0.0%
Feb,2013,Department of the Interior,National Park Service,Park Partnership Project Grants,14-2645,No Year,No Year,14-2645 /X - Park Partnership Project Grants,$0.3M,$0.3M,98.6%
Feb,2013,Department of the Interior,National Park Service,Construction (trust Fund),69-14-8215,No Year,No Year,69-14-8215 /X - Construction (trust Fund),$0.3M,$0.3M,100.0%
Feb,2013,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,Regulation and Technology,14-1801,No Year,No Year,14-1801 /X - Regulation and Technology,$0.2M,$0.3M,70.6%
Feb,2013,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Revolving Fund for Loans Liquidating Account,14-4409,No Year,No Year,14-4409 /X - Revolving Fund for Loans Liquidating Account,$0.2M,$0.2M,100.0%
Feb,2013,Department of the Interior,Bureau of Safety and Environmental Enforcement,Offshore Safety and Environmental Enforcement,14-1700,FY2013,2013,14-1700 /13 - Offshore Safety and Environmental Enforcement,$0.2M,$0.2M,83.2%
Feb,2013,Department of the Interior,Departmental Offices,Indian Arts and Crafts Fund,14-5130,No Year,No Year,14-5130 /X - Indian Arts and Crafts Fund,$0.2M,$0.2M,86.3%
Feb,2013,Department of the Interior,Insular Affairs,"Micronesian Claims Fund, Trust Territory of the Pacific Islands",14-0416,No Year,No Year,"14-0416 /X - Micronesian Claims Fund, Trust Territory of the Pacific Islands",$0.2M,$0.2M,100.0%
Feb,2013,Department of the Interior,National Park Service,Urban Park and Recreation Fund,14-1031,No Year,No Year,14-1031 /X - Urban Park and Recreation Fund,$0.2M,$0.2M,100.0%
Feb,2013,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,"Operation of Indian Programs, Recovery Act",14-2101,FY2009-FY2013,2013,"14-2101 09/13 - Operation of Indian Programs, Recovery Act",$0.1M,$0.1M,93.3%
Feb,2013,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Indian Loan Guaranty and Insurance Fund Liquidating Account,14-4410,No Year,No Year,14-4410 /X - Indian Loan Guaranty and Insurance Fund Liquidating Account,$0.1M,$0.1M,100.0%
Feb,2013,Department of the Interior,Bureau of Reclamation,"Operation, Maintenance, and Replacement of Project Works, North",14-5058,No Year,No Year,"14-5058 /X - Operation, Maintenance, and Replacement of Project Works, North",$0.1M,$0.1M,100.0%
Feb,2013,Department of the Interior,National Park Service,Land Acquisition and State Assistance,96-14-5035,No Year,No Year,96-14-5035 /X - Land Acquisition and State Assistance,$0.1M,$0.1M,100.0%
Feb,2013,Department of the Interior,National Park Service,Delaware Water Gap Route 209 Operations,14-5076,No Year,No Year,14-5076 /X - Delaware Water Gap Route 209 Operations,$0.1M,$0.1M,100.0%
Feb,2013,Department of the Interior,National Park Service,"Preservation, Birthplace of Abraham Lincoln",14-8052,No Year,No Year,"14-8052 /X - Preservation, Birthplace of Abraham Lincoln",$0.1M,$0.1M,100.0%
Feb,2013,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Claims and Treaty Obligations,14-2623,No Year,No Year,14-2623 /X - Claims and Treaty Obligations,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,Bureau of Land Management,"Payments to States from Grazing Receipts, Etc., Public Lands Wi",14-5044,No Year,No Year,"14-5044 /X - Payments to States from Grazing Receipts, Etc., Public Lands Wi",$0.0M,$0.0M,0.0%
Feb,2013,Department of the Interior,Bureau of Land Management,Federal Land Disposal Account,14-14-5260,No Year,No Year,14-14-5260 /X - Federal Land Disposal Account,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,Bureau of Land Management,Use of Receipts from Mineral Leasing Activities on Certain Naval,14-5294,No Year,No Year,14-5294 /X - Use of Receipts from Mineral Leasing Activities on Certain Naval,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,Bureau of Land Management,"White Pine County Special Account, 85% Federal Share",14-5397,No Year,No Year,"14-5397 /X - White Pine County Special Account, 85% Federal Share",$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,Bureau of Reclamation,San Gabriel Basin Restoration Fund,14-5483,No Year,No Year,14-5483 /X - San Gabriel Basin Restoration Fund,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,Departmental Offices,"Take Pride in America, Gifts and Bequests",14-8369,No Year,No Year,"14-8369 /X - Take Pride in America, Gifts and Bequests",$0.0M,$0.0M,65.1%
Feb,2013,Department of the Interior,Insular Affairs,Trust Territory of the Pacific Islands,14-0414,No Year,No Year,14-0414 /X - Trust Territory of the Pacific Islands,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,National Park Service,"Federal Infrastructure Improvement, from LWCF",14-5481,No Year,No Year,"14-5481 /X - Federal Infrastructure Improvement, from LWCF",$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,National Park Service,Historic Preservation Fund,14-5140,No Year,No Year,14-5140 /X - Historic Preservation Fund,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,National Park Service,Construction (trust Fund),14-8215,No Year,No Year,14-8215 /X - Construction (trust Fund),$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,National Park Service,National Maritime Heritage Grants Program,14-5244,No Year,No Year,14-5244 /X - National Maritime Heritage Grants Program,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,National Park Service,National Park Passport Program,14-5262,No Year,No Year,14-5262 /X - National Park Passport Program,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Interior,United States Fish and Wildlife Service,Private Stewardship Grants,14-5495,No Year,No Year,14-5495 /X - Private Stewardship Grants,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Treasury,Interest on the Public Debt,Interest on Treasury Debt Securities (gross),20-0550,No Year,No Year,20-0550 /X - Interest on Treasury Debt Securities (gross),"$291,094.8M","$459,521.3M",63.3%
Feb,2013,Department of the Treasury,Departmental Offices,GSE Preferred Stock Purchase Agreements,20-0125,No Year,No Year,20-0125 /X - GSE Preferred Stock Purchase Agreements,"$212,515.0M","$212,515.0M",100.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment Where Earned Income Credit Exceeds Liability for Tax,20-0906,No Year,No Year,20-0906 /X - Payment Where Earned Income Credit Exceeds Liability for Tax,"$16,657.8M","$52,311.0M",31.8%
Feb,2013,Department of the Treasury,Departmental Offices,Exchange Stabilization Fund,20-4444,No Year,No Year,20-4444 /X - Exchange Stabilization Fund,"$42,493.6M","$42,493.6M",100.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment Where Child Credit Exceeds Liability for Tax,20-0922,No Year,No Year,20-0922 /X - Payment Where Child Credit Exceeds Liability for Tax,"$8,724.9M","$21,886.0M",39.9%
Feb,2013,Department of the Treasury,Departmental Offices,Troubled Asset Relief Program Equity Purchase Financing Account,20-4278,No Year,No Year,20-4278 /X - Troubled Asset Relief Program Equity Purchase Financing Account,"$19,262.0M","$19,629.4M",98.1%
Feb,2013,Department of the Treasury,Fiscal Service,Interest Paid to Credit Financing Accounts,20-1880,No Year,No Year,20-1880 /X - Interest Paid to Credit Financing Accounts,"$8,503.5M","$12,820.0M",66.3%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment Where American Opportunity Credit Exceeds Liability for,20-0932,No Year,No Year,20-0932 /X - Payment Where American Opportunity Credit Exceeds Liability for,"$6,326.3M","$7,541.0M",83.9%
Feb,2013,Department of the Treasury,United States Mint,United States Mint Public Enterprise Fund,20-4159,No Year,No Year,20-4159 /X - United States Mint Public Enterprise Fund,"$2,123.0M","$4,237.0M",50.1%
Feb,2013,Department of the Treasury,Federal Financing Bank,Federal Financing Bank,20-4521,No Year,No Year,20-4521 /X - Federal Financing Bank,"$3,511.7M","$4,133.0M",85.0%
Feb,2013,Department of the Treasury,Departmental Offices,"Grants for Specified Energy Property in Lieu of Tax Credits, Rec",20-0140,No Year,No Year,"20-0140 /X - Grants for Specified Energy Property in Lieu of Tax Credits, Rec",$719.7M,"$3,857.1M",18.7%
Feb,2013,Department of the Treasury,Fiscal Service,"Judgments, United States Courts",20-1741,No Year,No Year,"20-1741 /X - Judgments, United States Courts",$311.7M,"$3,856.0M",8.1%
Feb,2013,Department of the Treasury,Internal Revenue Service,"Build America Bond Payments, Recovery Act",20-0935,No Year,No Year,"20-0935 /X - Build America Bond Payments, Recovery Act","$1,389.5M","$3,351.0M",41.5%
Feb,2013,Department of the Treasury,Internal Revenue Service,"Refunding Internal Revenue Collections, Interest",20-0904,No Year,No Year,"20-0904 /X - Refunding Internal Revenue Collections, Interest","$1,472.4M","$3,208.0M",45.9%
Feb,2013,Department of the Treasury,Departmental Offices,Troubled Asset Relief Program Direct Loan Financing Account,20-4277,No Year,No Year,20-4277 /X - Troubled Asset Relief Program Direct Loan Financing Account,"$2,855.3M","$3,103.1M",92.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Enforcement,20-0913,FY2013,2013,20-0913 /13 - Enforcement,$510.6M,"$2,649.5M",19.3%
Feb,2013,Department of the Treasury,Fiscal Service,Payment to the Resolution Funding Corporation,20-1851,No Year,No Year,20-1851 /X - Payment to the Resolution Funding Corporation,"$1,313.8M","$2,628.0M",50.0%
Feb,2013,Department of the Treasury,Departmental Offices,"Trouble Asset Relief Program, Home Affordable Modification Progr",20-4329,No Year,No Year,"20-4329 /X - Trouble Asset Relief Program, Home Affordable Modification Progr","$2,479.6M","$2,479.6M",100.0%
Feb,2013,Department of the Treasury,Comptroller of the Currency,Assessment Funds,20-8413,No Year,No Year,20-8413 /X - Assessment Funds,"$1,613.7M","$2,114.8M",76.3%
Feb,2013,Department of the Treasury,Internal Revenue Service,Operations Support,20-0919,FY2013,2013,20-0919 /13 - Operations Support,$446.8M,"$1,967.2M",22.7%
Feb,2013,Department of the Treasury,Departmental Offices,Treasury Forfeiture Fund,20-5697,No Year,No Year,20-5697 /X - Treasury Forfeiture Fund,"$1,176.4M","$1,434.5M",82.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Taxpayer Services,20-0912,FY2013,2013,20-0912 /13 - Taxpayer Services,$233.2M,"$1,114.3M",20.9%
Feb,2013,Department of the Treasury,Fiscal Service,"Judgments, Court of Claims",20-1740,No Year,No Year,"20-1740 /X - Judgments, Court of Claims",$409.1M,"$1,093.0M",37.4%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment to Issuer of Qualified School Construction Bonds,20-0946,No Year,No Year,20-0946 /X - Payment to Issuer of Qualified School Construction Bonds,$458.5M,$820.0M,55.9%
Feb,2013,Department of the Treasury,Departmental Offices,Troubled Assets Insurance Financing Fund Guaranteed Loan Financi,20-4276,No Year,No Year,20-4276 /X - Troubled Assets Insurance Financing Fund Guaranteed Loan Financi,$799.3M,$808.4M,98.9%
Feb,2013,Department of the Treasury,Departmental Offices,GSE Mortgage-Backed Securities Purchase Direct Loan Financing Ac,20-4272,No Year,No Year,20-4272 /X - GSE Mortgage-Backed Securities Purchase Direct Loan Financing Ac,$705.1M,$705.1M,100.0%
Feb,2013,Department of the Treasury,Departmental Offices,State HFA Direct Loan Financing Account,20-4298,No Year,No Year,20-4298 /X - State HFA Direct Loan Financing Account,$451.5M,$668.3M,67.6%
Feb,2013,Department of the Treasury,Fiscal Service,Financial Agent Services,20-1802,No Year,No Year,20-1802 /X - Financial Agent Services,$372.5M,$643.7M,57.9%
Feb,2013,Department of the Treasury,Internal Revenue Service,IRS Miscellaneous Retained Fees,20-5432,No Year,No Year,20-5432 /X - IRS Miscellaneous Retained Fees,$371.6M,$371.6M,100.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,"Expansion of Adoption Credit, Including Refundability",20-0950,No Year,No Year,"20-0950 /X - Expansion of Adoption Credit, Including Refundability",$259.6M,$355.0M,73.1%
Feb,2013,Department of the Treasury,Bureau of Engraving and Printing,Bureau of Engraving and Printing Fund,20-4502,No Year,No Year,20-4502 /X - Bureau of Engraving and Printing Fund,$50.7M,$341.3M,14.9%
Feb,2013,Department of the Treasury,Fiscal Service,Federal Reserve Bank Reimbursement Fund,20-1884,No Year,No Year,20-1884 /X - Federal Reserve Bank Reimbursement Fund,$158.6M,$331.0M,47.9%
Feb,2013,Department of the Treasury,Departmental Offices,Treasury Franchise Fund,20-4560,No Year,No Year,20-4560 /X - Treasury Franchise Fund,$180.7M,$320.8M,56.3%
Feb,2013,Department of the Treasury,Departmental Offices,Office of Financial Stability,20-0128,FY2013,2013,20-0128 /13 - Office of Financial Stability,$36.1M,$306.2M,11.8%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment Where Certain Tax Credits Exceed Liability for Corporate,20-0931,No Year,No Year,20-0931 /X - Payment Where Certain Tax Credits Exceed Liability for Corporate,$123.2M,$290.0M,42.5%
Feb,2013,Department of the Treasury,Departmental Offices,Presidential Election Campaign Fund,20-5081,No Year,No Year,20-5081 /X - Presidential Election Campaign Fund,$284.2M,$284.8M,99.8%
Feb,2013,Department of the Treasury,Fiscal Service,Salaries and Expenses,20-1801,FY2013,2013,20-1801 /13 - Salaries and Expenses,$97.9M,$256.3M,38.2%
Feb,2013,Department of the Treasury,Fiscal Service,Continued Dumping and Subsidy Offset,20-5688,No Year,No Year,20-5688 /X - Continued Dumping and Subsidy Offset,$118.3M,$245.4M,48.2%
Feb,2013,Department of the Treasury,Departmental Offices,Salaries and Expenses,20-0101,FY2013,2013,20-0101 /13 - Salaries and Expenses,$69.0M,$218.4M,31.6%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment Where Alternative Minimum Tax Credit Exceeds Liability F,20-0929,No Year,No Year,20-0929 /X - Payment Where Alternative Minimum Tax Credit Exceeds Liability F,$119.6M,$205.0M,58.3%
Feb,2013,Department of the Treasury,Departmental Offices,Small Business Lending Fund Financing Account,20-4349,No Year,No Year,20-4349 /X - Small Business Lending Fund Financing Account,$165.9M,$201.9M,82.2%
Feb,2013,Department of the Treasury,Departmental Offices,Working Capital Fund,20-4501,No Year,No Year,20-4501 /X - Working Capital Fund,$128.8M,$196.4M,65.6%
Feb,2013,Department of the Treasury,Internal Revenue Service,Operations Support,20-0919,No Year,No Year,20-0919 /X - Operations Support,$138.2M,$196.4M,70.4%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment Where Health Care Credit Exceeds Liability for Tax,20-0923,No Year,No Year,20-0923 /X - Payment Where Health Care Credit Exceeds Liability for Tax,$143.4M,$189.0M,75.9%
Feb,2013,Department of the Treasury,Internal Revenue Service,Business Systems Modernization,20-0921,FY2013-FY2015,2015,20-0921 13/15 - Business Systems Modernization,$113.1M,$161.0M,70.2%
Feb,2013,Department of the Treasury,Internal Revenue Service,Operations Support,20-0919,FY2012-FY2013,2013,20-0919 12/13 - Operations Support,$131.3M,$131.3M,100.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment Where Small Business Health Insurance Tax Credit Exceeds,20-0951,No Year,No Year,20-0951 /X - Payment Where Small Business Health Insurance Tax Credit Exceeds,$106.0M,$127.0M,83.4%
Feb,2013,Department of the Treasury,Departmental Offices,Financial Research Fund,20-5590,No Year,No Year,20-5590 /X - Financial Research Fund,$98.6M,$126.2M,78.2%
Feb,2013,Department of the Treasury,Fiscal Service,Reimbursements to Federal Reserve Banks,20-0562,No Year,No Year,20-0562 /X - Reimbursements to Federal Reserve Banks,$56.7M,$113.3M,50.0%
Feb,2013,Department of the Treasury,Departmental Offices,Community Development Financial Institution Fund Program Account,20-1881,FY2013-FY2014,2014,20-1881 13/14 - Community Development Financial Institution Fund Program Account,$100.2M,$107.9M,92.9%
Feb,2013,Department of the Treasury,Fiscal Service,Debt Collection,20-5445,FY2013-FY2014,2014,20-5445 13/14 - Debt Collection,$105.8M,$105.8M,100.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Taxpayer Services,20-0912,No Year,No Year,20-0912 /X - Taxpayer Services,$18.3M,$105.6M,17.3%
Feb,2013,Department of the Treasury,Fiscal Service,Administering the Public Debt,20-0560,FY2013,2013,20-0560 /13 - Administering the Public Debt,$12.3M,$103.8M,11.8%
Feb,2013,Department of the Treasury,Fiscal Service,Debt Collection,20-5445,FY2012-FY2013,2013,20-5445 12/13 - Debt Collection,$68.7M,$96.7M,71.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Business Systems Modernization,20-0921,FY2012-FY2014,2014,20-0921 12/14 - Business Systems Modernization,$51.9M,$80.0M,64.9%
Feb,2013,Department of the Treasury,Fiscal Service,Payment of Claims under Contract Disputes Act of 1978,20-1743,No Year,No Year,20-1743 /X - Payment of Claims under Contract Disputes Act of 1978,$69.2M,$76.0M,91.0%
Feb,2013,Department of the Treasury,Departmental Offices,Treasury Inspector General for Tax Administration,20-0119,FY2013,2013,20-0119 /13 - Treasury Inspector General for Tax Administration,$12.2M,$75.5M,16.2%
Feb,2013,Department of the Treasury,Internal Revenue Service,"Making Work Pay Credit Exceeds Liability for Tax, Recovery Act",20-0933,No Year,No Year,"20-0933 /X - Making Work Pay Credit Exceeds Liability for Tax, Recovery Act",$59.2M,$59.2M,100.0%
Feb,2013,Department of the Treasury,Fiscal Service,Payment to FRA for AMTRAK Debt Restructuring,20-1825,FY2013,2013,20-1825 /13 - Payment to FRA for AMTRAK Debt Restructuring,$45.7M,$59.1M,77.3%
Feb,2013,Department of the Treasury,Departmental Offices,GSE Mortgage-Backed Securities Purchase Program Account,20-0126,FY2013,2013,20-0126 /13 - GSE Mortgage-Backed Securities Purchase Program Account,$11.0M,$57.5M,19.1%
Feb,2013,Department of the Treasury,Financial Crimes Enforcement Network,Salaries and Expenses,20-0173,FY2013,2013,20-0173 /13 - Salaries and Expenses,$25.2M,$57.0M,44.2%
Feb,2013,Department of the Treasury,Alcohol and Tobacco Tax and Trade Bureau,Salaries and Expenses,20-1008,FY2013,2013,20-1008 /13 - Salaries and Expenses,$3.9M,$54.3M,7.2%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment Where Cobra Credit Exceeds Liability for Tax,20-0936,No Year,No Year,20-0936 /X - Payment Where Cobra Credit Exceeds Liability for Tax,$33.2M,$50.0M,66.5%
Feb,2013,Department of the Treasury,Departmental Offices,State Small Business Credit Access,20-0142,FY2010-FY2017,2017,20-0142 10/17 - State Small Business Credit Access,$26.6M,$43.7M,60.8%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment to Issuer of Qualified Zone Academy Bonds,20-0945,No Year,No Year,20-0945 /X - Payment to Issuer of Qualified Zone Academy Bonds,$14.3M,$38.0M,37.6%
Feb,2013,Department of the Treasury,Internal Revenue Service,Informant Payments,20-5433,No Year,No Year,20-5433 /X - Informant Payments,$0.0M,$37.7M,0.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Enforcement,20-0913,No Year,No Year,20-0913 /X - Enforcement,$27.8M,$36.1M,77.1%
Feb,2013,Department of the Treasury,Departmental Offices,Special Inspector General for the Troubled Asset Relief Program,20-0133,No Year,No Year,20-0133 /X - Special Inspector General for the Troubled Asset Relief Program,$34.4M,$35.5M,96.9%
Feb,2013,Department of the Treasury,Departmental Offices,Community Development Financial Institution Fund Program Account,20-1881,FY2012-FY2013,2013,20-1881 12/13 - Community Development Financial Institution Fund Program Account,$13.3M,$33.9M,39.1%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment to Issuer of Qualified Energy Conservation Bonds,20-0948,No Year,No Year,20-0948 /X - Payment to Issuer of Qualified Energy Conservation Bonds,$17.9M,$32.0M,56.0%
Feb,2013,Department of the Treasury,Departmental Offices,Office of Inspector General,20-0106,FY2013,2013,20-0106 /13 - Office of Inspector General,$15.7M,$29.0M,54.1%
Feb,2013,Department of the Treasury,Departmental Offices,Small Business Lending Facility,20-0141,No Year,No Year,20-0141 /X - Small Business Lending Facility,$10.9M,$25.7M,42.3%
Feb,2013,Department of the Treasury,Fiscal Service,Interest on Uninvested Funds,20-1860,No Year,No Year,20-1860 /X - Interest on Uninvested Funds,$14.6M,$24.0M,60.8%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment to Issuer of New Clean Renewable Energy Bonds,20-0947,No Year,No Year,20-0947 /X - Payment to Issuer of New Clean Renewable Energy Bonds,$9.0M,$24.0M,37.6%
Feb,2013,Department of the Treasury,Financial Crimes Enforcement Network,Salaries and Expenses,20-0173,FY2012-FY2014,2014,20-0173 12/14 - Salaries and Expenses,$13.4M,$21.6M,61.8%
Feb,2013,Department of the Treasury,Departmental Offices,Special Inspector General for the Troubled Asset Relief Program,20-0133,FY2013,2013,20-0133 /13 - Special Inspector General for the Troubled Asset Relief Program,$5.8M,$20.4M,28.5%
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment Where Tax Credit to Aid First-Time Homebuyers Exceeds Li,20-0930,No Year,No Year,20-0930 /X - Payment Where Tax Credit to Aid First-Time Homebuyers Exceeds Li,$12.7M,$20.0M,63.3%
Feb,2013,Department of the Treasury,Fiscal Service,Restitution of Forgone Interest,20-1875,FY2013,2013,20-1875 /13 - Restitution of Forgone Interest,$0.0M,$19.7M,0.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Business Systems Modernization,20-0921,FY2011-FY2013,2013,20-0921 11/13 - Business Systems Modernization,$11.1M,$17.7M,62.9%
Feb,2013,Department of the Treasury,Fiscal Service,Check Forgery Insurance Fund,20-4109,No Year,No Year,20-4109 /X - Check Forgery Insurance Fund,$5.6M,$13.0M,43.2%
Feb,2013,Department of the Treasury,Financial Crimes Enforcement Network,Salaries and Expenses,20-0173,FY2011-FY2013,2013,20-0173 11/13 - Salaries and Expenses,$7.1M,$10.3M,69.2%
Feb,2013,Department of the Treasury,Internal Revenue Service,Private Collection Agent Program,20-5510,No Year,No Year,20-5510 /X - Private Collection Agent Program,$9.7M,$9.7M,100.0%
Feb,2013,Department of the Treasury,Fiscal Service,Claims for Damages,20-1742,No Year,No Year,20-1742 /X - Claims for Damages,$4.0M,$8.0M,49.9%
Feb,2013,Department of the Treasury,Fiscal Service,Cheyenne River Sioux Tribe Terrestrial Wildlife Habitat Restorat,20-8209,No Year,No Year,20-8209 /X - Cheyenne River Sioux Tribe Terrestrial Wildlife Habitat Restorat,$5.4M,$7.6M,71.7%
Feb,2013,Department of the Treasury,Fiscal Service,Administering the Public Debt,20-0560,FY2012-FY2014,2014,20-0560 12/14 - Administering the Public Debt,$5.9M,$7.5M,79.2%
Feb,2013,Department of the Treasury,Internal Revenue Service,Taxpayer Services,20-0912,FY2012-FY2013,2013,20-0912 12/13 - Taxpayer Services,$0.0M,$7.4M,0.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Federal Tax Lien Revolving Fund,20-4413,No Year,No Year,20-4413 /X - Federal Tax Lien Revolving Fund,$7.0M,$7.4M,94.1%
Feb,2013,Department of the Treasury,Departmental Offices,Salaries and Expenses,20-0101,FY2011-FY2013,2013,20-0101 11/13 - Salaries and Expenses,$5.0M,$6.0M,83.5%
Feb,2013,Department of the Treasury,Departmental Offices,Community Development Financial Institution Fund Program Account,20-1881,No Year,No Year,20-1881 /X - Community Development Financial Institution Fund Program Account,$6.0M,$6.0M,100.0%
Feb,2013,Department of the Treasury,Departmental Offices,Salaries and Expenses,20-0101,FY2012-FY2013,2013,20-0101 12/13 - Salaries and Expenses,$3.0M,$4.3M,70.8%
